2,2.421559311791731
4,3.0767615158597774
6,3.0546617290350797
8,3.734309448056861
10,3.950230818039825
12,3.6942843851984293
14,3.998532110773476
16,4.268234883930835
18,4.047339397223468
20,4.146136794034328
22,4.4327064290682126
24,4.294973271103247
26,4.261680539246472
28,4.523855036577034
30,4.480712203951873
32,4.369370527423068
34,4.575617561624029
36,4.619500857679411
38,4.476553683177869
40,4.608146286483801
42,4.718659781412655
44,4.583160731511297
46,4.6350945435056525
48,4.78413948851677
50,4.6854252757323165
52,4.665539840280838
54,4.822554365312877
56,4.778114934782091
58,4.704542912575602
60,4.841538658953451
62,4.856202887211322
64,4.753502928045262
66,4.849266477643992
68,4.9161032920715995
70,4.810684055606032
72,4.853590915920972
74,4.956455619765402
76,4.872017592752364
78,4.8611042973225365
80,4.978410178695778
82,4.932133847643939
84,4.876348767681921
86,4.985422360147709
88,4.985496365446364
90,4.9013378559174114
92,4.982627176615228
94,5.027475103690336
96,4.935478948959153
98,4.975930680826751
100,5.0551918132334555
102,4.97590833189711
104,4.970990868752932
106,5.068006119881155
108,5.018180679183221
110,4.972272821103249
112,5.067571684761979
114,5.057193789237993
116,4.982339980068666
118,5.057466248010019
120,5.088189652375698
122,5.001500320514403
124,5.04246886826418
126,5.1076550482114635
128,5.027861517619103
130,5.0276050464138144
132,5.113966913924396
134,5.057804633221143
136,5.017049357661852
138,5.107664290381114
140,5.086955333203119
142,5.012458906774654
144,5.091177667736328
146,5.114377216725235
148,5.0086787727861335
150,5.13290049352016
152,5.076972720329009
154,5.1244957173083385
156,5.05459980181824
158,5.04921152118613
160,5.126618253458872
162,5.07489605504736
164,5.029084686863161
166,5.110674622987103
168,5.096077804522428
170,5.019226891634381
172,5.082904361500658
174,5.110535983255659
176,5.020668242703664
178,5.0490360072516385
180,5.112844772672309
182,5.031531659414479
184,5.015494320297515
186,5.100049326857957
188,5.047265786897766
190,4.988212744206621
192,5.072239742675777
194,5.0615488277686635
196,4.9713041582844495
198,5.032560827694924
200,5.067630489104605
202,4.966051733095273
204,4.986556660901535
206,5.059819626715281
208,4.970471105750639
210,4.940959965005126
212,5.034792329332052
214,4.9795575610612195
216,4.902168590751851
218,4.992423783846575
220,4.986189261132603
222,4.874721635822467
224,4.935941394767953
226,4.982521971449799
228,4.860089676001665
230,4.8713366184776765
232,4.961599929488773
234,4.856029682355115
236,4.80612921503961
238,4.918847262915012
240,4.856644076539279
242,4.747713074189014
244,4.853111223845603
246,4.853142548994492
248,4.701593865128492
250,4.767004226342545
252,4.8351547462128455
254,4.669837474170526
256,4.666424025749101
258,4.7923013923538464
260,4.649979891982516
262,4.559287929221262
264,4.7156119520001685
266,4.634504567470185
268,4.453651080699667
270,4.5982589171395984
272,4.610745304552819
274,4.355435771503408
276,4.434852614804076
278,4.560597446137603
280,4.265905328571839
282,4.217694742670256
284,4.45809027401885
286,4.178595469169507
288,3.9242317281687193
290,4.256914178648798
292,4.074189204856178
294,3.4595468303808397
296,3.8072269188628125
298,3.918620831299753
300,1.576786275906416
