2,2.2333306574202383
4,3.5505366047406572
6,4.340580259041219
8,4.918198996607169
10,5.379096459472779
12,5.765848439080534
14,6.1012063089340955
16,6.398777954083943
18,6.667368668350929
20,6.912997942107669
22,7.139967591560242
24,7.35146034088491
26,7.5498978962922925
28,7.73716314730777
30,7.91475165456387
32,8.08387349488731
34,8.245517944657767
36,8.40050805896113
38,8.549533828188528
40,8.693183153634026
42,8.831961996356226
44,8.966306246276194
46,9.096596069624457
48,9.223165495962702
50,9.3463106866391
52,9.466295725493188
54,9.583356105304565
56,9.697704040006892
58,9.809531952620581
60,9.919014074806432
62,10.026309497538143
64,10.131562787579169
66,10.234908085480688
68,10.336468008894919
70,10.43635578781625
72,10.534677185092308
74,10.631529724369976
76,10.727003632112035
78,10.821184253832945
80,10.914150322233503
82,11.00597553971429
84,11.09672877489783
86,11.186474343028973
88,11.275272210180976
90,11.363178774348231
92,11.450245690523847
94,11.53652240253619
96,11.622053219030601
98,11.706879598248072
100,11.791040222597376
102,11.874570764033269
104,11.957503776523211
106,12.039869117582251
108,12.121694025486537
110,12.203003213972563
112,12.28381898493879
114,12.36416060610964
116,12.444046327828682
118,12.523492301442722
120,12.602511259193552
122,12.681114384244015
124,12.759311670820976
126,12.83711148160592
128,12.91452106918227
130,12.99154664675043
132,13.06819309633191
134,13.144464905006815
136,13.220366562536896
138,13.29590212594453
140,13.371077734872959
142,13.44590064622101
144,13.520382555291556
146,13.594549055167041
148,13.66849915600263
150,13.743269507132505
152,13.814830182391646
154,13.886021531987796
156,13.957079882111659
158,14.02788340709159
160,14.098430005671762
162,14.16873283063002
164,14.238809139255235
166,14.308677835260037
168,14.378358625272094
170,14.447872211368827
172,14.517238435302552
174,14.586477303363367
176,14.65560974798285
178,14.724655223604444
180,14.793633478052358
182,14.862563775564448
184,14.931464688346216
186,15.000353930041943
188,15.069248587961205
190,15.138164799308509
192,15.207118747772054
194,15.276125464260689
196,15.345199237261378
198,15.414353423225688
200,15.48360100568116
202,15.552952012713671
204,15.622418015831316
206,15.692009148400636
208,15.761735299625325
210,15.831605540716128
212,15.901628262960841
214,15.971810901337998
216,16.042160684887182
218,16.112685523275662
220,16.183393539664394
222,16.254291507618493
224,16.325388640570203
226,16.39669436408623
228,16.468219829367733
230,16.539977206399364
232,16.611980206092774
234,16.684244787023147
236,16.7567903310087
238,16.829638307765997
240,16.902815403401767
242,16.976353127796322
244,17.050286470901796
246,17.12465779089188
248,17.199515702310528
250,17.274917149971195
252,17.350927306644508
254,17.427621778893023
256,17.505086852170063
258,17.583422280453615
260,17.662744395914924
262,17.743187812603768
264,17.82490800764343
266,17.908088625182568
268,17.99294203245132
270,18.079718648209536
272,18.16872002702891
274,18.2603051185347
276,18.354904856750625
278,18.45305752559004
280,18.555435546019144
282,18.662900013587056
284,18.776578894632053
286,18.898002821676247
288,19.029321975132312
290,19.173690357178216
292,19.3360511734547
294,19.524845546586107
296,19.75654007016535
298,20.071223480144997
300,20.633079893613424
